id,x,y,fluorescence,frame
692,339.7094608941189,147.69196634324132,67.74509803921569,50
703,152.0557878891555,334.02888402052935,73.07692307692308,50
2,268.1981981981982,36.43693693693694,73.72072072072072,51
42,358.9428571428571,208.5785714285714,48.3,51
165,114.9431818181818,176.9375,60.05113636363637,51
320,49.912065439672794,51.39059304703476,59.791411042944794,51
321,340.63917525773184,30.96391752577319,50.98453608247422,51
352,331.2657342657342,139.75990675990678,77.7902097902098,51
684,125.5317919075144,496.9710982658958,61.15606936416185,51
755,76.44405594405596,224.47552447552448,63.19230769230769,51
608,45.43750349830824,39.47346896224071,63.376996805111816,51
699,336.41819844809953,312.87563581686715,73.05416666666666,51
727,507.3052211901505,17.897627812222172,100.68041237113405,51
732,341.6789130185929,158.35826767321683,56.59512195121951,51
735,279.7946664153789,204.14629251228334,80.26479750778816,51
2,268.1981981981982,36.43693693693694,78.57657657657657,52
42,360.89010989010984,203.4230769230769,54.516483516483525,52
165,114.9431818181818,176.9375,64.01704545454545,52
320,47.970276008492576,55.980891719745216,69.38853503184713,52
321,347.87730061349686,27.0,52.44171779141104,52
684,125.5317919075144,496.9710982658958,65.20809248554913,52
755,80.6268656716418,223.8470149253731,66.08955223880596,52
767,273.7166666666666,7.0555555555555545,112.62777777777778,52
352,331.52355742230117,144.583392716638,82.18833333333333,52
608,47.733311373221476,43.145856803521816,65.90647482014388,52
699,340.10139519858717,312.1983688258974,75.76164383561644,52
727,506.91144006368853,17.2738604449155,59.24175824175824,52
732,342.6892187506438,160.02621189174567,50.008,52
735,278.0298906897852,204.95127793097518,84.26129032258065,52
2,268.1981981981982,36.43693693693694,74.96396396396396,53
42,362.8474576271187,198.3276836158192,51.69491525423729,53
165,114.9431818181818,176.9375,61.06818181818182,53
320,46.30161943319838,59.60728744939271,67.38056680161944,53
321,352.08648648648654,33.356756756756766,52.53513513513514,53
684,125.5317919075144,496.9710982658958,62.1907514450867,53
755,84.27536231884058,221.9963768115942,63.3768115942029,53
789,457.50526315789466,5.519298245614035,104.65614035087721,53
795,330.852233676976,156.3986254295533,83.92439862542955,53
352,332.0362095154389,149.69342500943168,48.32330827067669,53
767,274.26481061203,8.087684104076956,94.90144230769229,53
2,268.1981981981982,36.43693693693694,92.04954954954957,54
42,365.1021505376344,192.494623655914,64.40322580645162,54
165,114.9431818181818,176.9375,74.95454545454545,54
321,358.34078212290495,32.1731843575419,63.89944134078214,54
684,125.5317919075144,496.9710982658958,76.32947976878613,54
755,88.35251798561151,219.9244604316547,78.41007194244605,54
789,462.1769662921348,8.53370786516854,96.72191011235957,54
795,332.16015625,158.740234375,115.65625,54
822,347.08401084010836,327.9349593495935,101.89159891598915,54
823,316.2395104895105,343.6590909090909,105.9020979020979,54
825,131.5,340.0,66.65384615384616,54
829,97.37244897959185,505.719387755102,80.04081632653063,54
320,40.85268693894081,59.96656401697629,76.48031496062994,54
767,275.0868553420847,9.635554588149343,105.32444444444445,54
2,268.1981981981982,36.43693693693694,107.35585585585585,55
42,367.505376344086,187.3817204301075,73.73118279569894,55
165,114.9431818181818,176.9375,87.45454545454545,55
321,363.96629213483146,34.02808988764045,76.53370786516854,55
684,125.5317919075144,496.9710982658958,89.01734104046244,55
755,92.4927536231884,219.9528985507246,91.09782608695652,55
795,332.0559440559441,162.9440559440559,120.73426573426573,55
822,352.8613333333333,327.6293333333333,117.18933333333334,55
823,317.17592592592587,346.59104938271616,101.52777777777777,55
825,131.0,342.5,68.51063829787235,55
829,97.49070631970258,501.814126394052,82.63940520446097,55
837,509.20408163265313,177.0,66.95918367346938,55
838,278.1550632911392,187.6550632911392,116.65506329113924,55
320,36.664923931524974,62.085536535388385,85.10714285714286,55
789,462.9332319765055,9.982064351412868,107.01912568306012,55
2,268.1981981981982,36.43693693693694,107.35585585585585,56
42,369.1284916201117,181.5977653631285,74.01117318435755,56
165,114.9431818181818,176.9375,87.45454545454545,56
321,368.89385474860336,38.33519553072625,75.02793296089384,56
684,125.5317919075144,496.9710982658958,89.01734104046244,56
755,95.62454873646207,216.0505415162455,93.53790613718412,56
822,358.5,328.0,118.48888888888891,56
825,129.5,345.0,67.83333333333333,56
789,464.8924934313612,11.954613258439839,109.632,56
795,332.3935817116419,165.2987557977899,109.09389671361502,56
823,316.77039709082413,348.65763527121817,94.2102102102102,56
829,97.6769467980225,500.0700517126194,81.33191489361703,56
837,510.0981502527796,176.4390210704731,81.71487603305785,56
838,277.2646518196312,186.5645546109102,109.25379609544468,56
2,268.1981981981982,36.43693693693694,105.0135135135135,57
42,370.6432432432433,176.0864864864865,73.14054054054054,57
165,114.9431818181818,176.9375,85.57954545454545,57
321,375.6,35.53333333333333,75.23589743589744,57
684,125.5317919075144,496.9710982658958,87.19653179190752,57
755,100.34220532319391,217.30798479087449,88.79467680608364,57
822,361.8944591029024,330.83641160949867,117.98416886543535,57
795,332.7025552585097,168.180147643902,111.54352941176472,57
823,316.73750038060916,351.1361562140783,94.95086705202313,57
825,129.9456669779744,347.4484525767847,68.57894736842105,57
829,97.85243585274145,497.58735926595267,76.63720930232559,57
837,511.4389739610394,175.59772787260053,79.28820960698691,57
838,275.9293126921542,184.92913216167233,111.70793650793651,57
2,268.1981981981982,36.43693693693694,107.35585585585585,58
42,371.55232558139534,170.0523255813953,72.54069767441861,58
165,114.9431818181818,176.9375,87.45454545454545,58
321,380.0,43.0,75.93846153846154,58
684,125.5317919075144,496.9710982658958,89.01734104046244,58
755,101.9928057553957,211.45683453237407,92.12949640287769,58
825,129.3076923076923,346.2905982905983,69.68376068376068,58
889,412.8585858585859,6.5101010101010095,80.67676767676768,58
894,507.8818181818182,63.28181818181818,83.12727272727273,58
822,365.6623631313058,330.4121082797091,119.2336956521739,58
2,268.1981981981982,36.43693693693694,105.0135135135135,59
42,371.4444444444445,164.56111111111107,70.87222222222222,59
165,114.9431818181818,176.9375,85.57954545454545,59
321,387.2879581151832,39.45549738219896,74.09947643979058,59
684,125.5317919075144,496.9710982658958,87.19653179190752,59
755,108.2408759124088,213.1824817518248,90.24452554744524,59
923,319.89162561576353,144.9064039408867,81.95073891625616,59
822,369.49776652805383,331.07139476602686,115.25866666666668,59
825,129.1206182469236,349.2204348819868,65.4421052631579,59
889,412.0472567522058,7.382545275052617,77.79723502304148,59
894,509.0757315271869,63.239979674540145,102.36182336182337,59
